2024-01-03 12:31:21,WIII,EKCH
2024-01-02 10:44:22,LDZA,LBSF
2024-01-01 19:44:28,SGAS,EDDI
2024-01-02 14:36:36,RJTT,LATI
2024-01-02 16:50:04,SVMI,LATI
2024-01-01 17:29:54,SABE,LATI
2024-01-01 09:08:34,LATI,LOWW
2024-01-03 09:19:41,SABE,RJTT
2024-01-01 02:27:01,SLLP,SVMI
2024-01-01 09:43:19,LKPR,EKCH
2024-01-02 00:47:58,SLLP,SUAA
2024-01-03 07:17:29,SBBR,SGAS
2024-01-03 01:33:09,LBSF,LKPR
2024-01-01 07:12:57,ZBAA,EBCI
2024-01-02 14:14:51,SCEL,RJTT
2024-01-02 02:33:23,RJTT,VIDP
2024-01-03 21:28:52,UMMS,WIII
2024-01-02 02:13:41,OMDB,RKSI
2024-01-01 14:23:38,SABE,SVMI
2024-01-02 03:54:59,LATI,SVMI
2024-01-03 13:01:30,RJTT,LKPR
2024-01-03 11:23:57,SPIM,WIII
2024-01-02 19:18:11,EKCH,LBSF
2024-01-03 16:36:00,SUAA,SBBR
2024-01-03 09:27:57,WIII,WMKK
2024-01-03 22:24:19,SKBO,VTBS
2024-01-03 02:36:38,SLLP,WMKK
2024-01-02 21:06:31,UMMS,EKCH
2024-01-02 13:04:55,EBCI,SEQM
2024-01-01 08:03:42,SKBO,LOWW
2024-01-03 11:02:50,RPLL,UMMS
2024-01-02 03:14:26,RKSI,SKBO
2024-01-02 03:55:25,SGAS,SPIM
2024-01-03 14:07:01,VIDP,RJTT
2024-01-01 09:03:13,SKBO,UMMS
2024-01-02 10:27:31,OMDB,SBBR
2024-01-03 07:13:12,ZBAA,SPIM
2024-01-02 10:19:24,LKPR,RJTT
2024-01-03 12:34:28,VIDP,SKBO
2024-01-03 04:25:12,SABE,LOWW
2024-01-01 12:24:18,UMMS,SLLP
2024-01-02 16:56:47,UMMS,LOWW
2024-01-03 08:29:39,LDZA,UMMS
2024-01-02 08:48:58,SKBO,LDZA
2024-01-01 21:59:01,SKBO,EKCH
2024-01-03 18:50:31,SVMI,WSSS
2024-01-02 20:24:04,SLLP,EHAM
2024-01-03 21:38:03,SPIM,SLLP
2024-01-02 06:03:46,ZBAA,VIDP
2024-01-03 22:51:27,VTBS,SPIM
2024-01-01 04:01:10,RPLL,VIDP
2024-01-01 04:48:32,EDDI,SVMI
2024-01-01 22:22:29,RJTT,EHAM
2024-01-02 12:43:21,LBSF,WMKK
2024-01-01 11:53:43,SCEL,LBSF
2024-01-03 21:55:00,LATI,EDDI
2024-01-01 21:44:57,LBSF,VTBS
2024-01-02 14:38:43,EBCI,SGAS
2024-01-01 12:47:06,RKSI,WMKK
2024-01-03 20:16:51,SPIM,LDZA
2024-01-01 05:59:21,LOWW,SEQM
2024-01-01 11:43:13,LATI,SKBO
2024-01-01 06:03:00,SLLP,SUAA
2024-01-01 09:12:18,EKCH,SBBR
2024-01-02 08:06:23,SGAS,EBCI
2024-01-01 16:11:32,SLLP,RPLL
2024-01-01 10:13:20,EHAM,VTBS
2024-01-02 04:52:23,LKPR,SKBO
2024-01-02 20:49:26,LATI,SKBO
2024-01-03 11:56:09,LATI,SVMI
2024-01-03 05:29:34,RKSI,EHAM
2024-01-03 16:14:27,LKPR,VTBS
2024-01-01 14:05:00,EDDI,VIDP
2024-01-03 19:59:11,WIII,EHAM
2024-01-03 08:47:38,SABE,SLLP
2024-01-01 00:46:44,LDZA,SUAA
2024-01-03 09:12:55,SCEL,SPIM
2024-01-01 23:24:31,SVMI,ZBAA
2024-01-02 09:21:35,LOWW,LBSF
2024-01-01 08:46:29,ZBAA,LATI
2024-01-01 20:17:24,LATI,SLLP
2024-01-03 06:32:42,WSSS,RKSI
2024-01-02 22:50:42,ZBAA,SUAA
2024-01-01 10:16:06,VIDP,SGAS
2024-01-01 15:28:46,WSSS,LDZA
2024-01-01 06:29:04,SPIM,RPLL
2024-01-03 04:46:49,SEQM,LATI
2024-01-02 22:19:43,SBBR,EHAM
2024-01-02 09:13:18,SBBR,OMDB
2024-01-03 01:10:20,LKPR,UMMS
2024-01-03 19:50:57,SEQM,SABE
2024-01-02 12:21:07,SGAS,SCEL
2024-01-01 10:46:47,RJTT,EDDI
2024-01-01 13:57:32,LDZA,SPIM
2024-01-01 16:38:04,SPIM,SABE
2024-01-03 01:10:03,SLLP,OMDB
2024-01-01 03:28:01,WSSS,LDZA
2024-01-02 02:30:24,VTBS,SPIM
2024-01-02 12:48:34,VTBS,ZBAA
2024-01-01 00:27:26,SKBO,SEQM
2024-01-01 15:29:47,WSSS,WIII
2024-01-02 04:11:01,EHAM,SGAS
2024-01-01 14:38:18,SKBO,RKSI
2024-01-03 22:32:32,OMDB,WMKK
2024-01-01 03:48:49,SABE,SVMI
2024-01-01 16:45:00,VIDP,RKSI
2024-01-03 20:28:55,SCEL,WIII
2024-01-03 11:58:03,LKPR,SBBR
2024-01-01 03:32:42,RPLL,WSSS
2024-01-02 15:16:41,EKCH,OMDB
2024-01-02 16:56:43,OMDB,VIDP
2024-01-02 22:33:04,VTBS,SLLP
2024-01-02 05:57:16,LATI,SVMI
2024-01-01 03:33:43,UMMS,LOWW
2024-01-02 11:34:18,RPLL,UMMS
2024-01-02 03:14:11,UMMS,VTBS
2024-01-03 14:21:28,SABE,RKSI
2024-01-03 18:08:00,RJTT,SLLP
2024-01-03 09:14:32,SCEL,LDZA
2024-01-03 23:12:55,LOWW,WSSS
2024-01-03 19:56:18,VTBS,SUAA
2024-01-02 19:42:18,LDZA,SBBR
2024-01-03 16:22:33,SGAS,EDDI
2024-01-01 13:42:32,SGAS,VIDP
2024-01-03 02:10:12,UMMS,LKPR
2024-01-02 07:51:33,EDDI,EKCH
2024-01-01 23:54:08,RKSI,SLLP
2024-01-01 10:39:36,LOWW,RJTT
2024-01-03 14:29:13,LKPR,LBSF
2024-01-03 02:23:08,WSSS,SBBR
2024-01-01 08:22:21,ZBAA,VIDP
2024-01-01 17:11:29,RJTT,SPIM
2024-01-01 01:21:31,SPIM,SBBR
2024-01-03 01:55:28,EDDI,VTBS
2024-01-02 22:59:11,LATI,EBCI
2024-01-02 00:29:52,SUAA,WIII
2024-01-01 06:09:22,VIDP,VTBS
2024-01-03 15:19:20,LKPR,EHAM
2024-01-03 08:44:08,SBBR,RKSI
2024-01-03 14:04:05,LATI,SKBO
2024-01-01 02:00:52,WSSS,SCEL
2024-01-01 12:11:33,UMMS,WMKK
2024-01-03 09:54:04,UMMS,LKPR
2024-01-03 12:58:02,LKPR,SKBO
2024-01-03 13:37:26,EDDI,SVMI
2024-01-02 09:55:11,UMMS,SVMI
2024-01-01 10:06:12,WIII,VIDP
2024-01-01 13:53:09,UMMS,EHAM
2024-01-03 11:12:51,WMKK,LBSF
2024-01-01 05:56:19,VTBS,SKBO
2024-01-03 03:39:48,VIDP,SPIM
