2024-01-02 22:32:59,EKCH,LDZA
2024-01-01 13:26:15,VTBS,WSSS
2024-01-03 23:33:51,LKPR,SPIM
2024-01-02 09:32:03,WMKK,SUAA
2024-01-03 02:46:48,WSSS,RPLL
2024-01-03 17:00:33,SUAA,SKBO
2024-01-01 17:38:05,SCEL,LBSF
2024-01-02 20:44:51,SUAA,EKCH
2024-01-03 17:39:19,SABE,LOWW
2024-01-02 20:59:19,RJTT,SGAS
2024-01-03 16:47:22,SGAS,SCEL
2024-01-01 10:11:02,SVMI,EKCH
2024-01-02 10:43:05,OMDB,ZBAA
2024-01-03 10:33:03,UMMS,SGAS
2024-01-01 10:52:44,WMKK,RKSI
2024-01-03 06:01:40,LATI,LOWW
2024-01-02 10:58:29,SEQM,VIDP
2024-01-03 07:00:28,SLLP,WIII
2024-01-02 07:59:51,SUAA,UMMS
2024-01-01 16:39:26,UMMS,LKPR
2024-01-03 19:17:01,WSSS,VIDP
2024-01-01 16:47:08,WMKK,SCEL
2024-01-01 02:02:21,WMKK,LDZA
2024-01-03 08:54:42,RKSI,EKCH
2024-01-01 11:40:38,SEQM,EKCH
2024-01-03 15:55:29,LOWW,SUAA
2024-01-02 13:09:39,SPIM,LDZA
2024-01-02 17:39:46,SVMI,SBBR
2024-01-03 01:23:54,VIDP,ZBAA
2024-01-03 00:12:59,RKSI,EBCI
2024-01-03 04:07:15,LATI,EDDI
2024-01-02 09:51:14,WSSS,LBSF
2024-01-01 18:27:25,VTBS,RKSI
2024-01-02 16:25:35,WIII,RPLL
2024-01-01 19:04:35,VIDP,WIII
2024-01-03 02:19:45,SEQM,RJTT
2024-01-02 15:38:49,LDZA,SEQM
2024-01-02 09:36:35,OMDB,SCEL
2024-01-01 04:01:06,LATI,LDZA
2024-01-01 10:21:13,SLLP,UMMS
2024-01-02 17:35:27,EKCH,EDDI
2024-01-03 10:21:06,RPLL,WIII
2024-01-02 16:58:24,LBSF,LDZA
2024-01-01 20:19:07,SKBO,RJTT
2024-01-03 22:52:16,WMKK,UMMS
2024-01-01 12:49:09,EKCH,LOWW
2024-01-02 14:29:06,RJTT,ZBAA
2024-01-03 15:09:02,SLLP,LATI
2024-01-03 23:58:09,RPLL,WSSS
2024-01-03 14:06:35,SGAS,WIII
2024-01-02 19:43:06,WSSS,SLLP
2024-01-02 20:23:25,SKBO,SVMI
2024-01-03 14:39:42,SUAA,SCEL
2024-01-01 15:33:36,SLLP,SCEL
2024-01-02 20:18:17,SCEL,VTBS
2024-01-02 22:45:01,WMKK,RPLL
2024-01-03 07:52:00,RKSI,SEQM
2024-01-03 09:54:31,SBBR,SEQM
2024-01-03 13:49:50,RKSI,WIII
2024-01-02 02:14:44,VTBS,LDZA
2024-01-02 05:08:10,EKCH,LOWW
2024-01-02 15:23:36,SBBR,SPIM
2024-01-01 08:59:29,OMDB,SPIM
2024-01-02 00:22:14,VTBS,VIDP
2024-01-03 08:58:04,SKBO,SABE
2024-01-01 12:37:47,ZBAA,SUAA
2024-01-01 02:49:27,RJTT,OMDB
2024-01-01 09:07:17,EDDI,LOWW
2024-01-02 03:27:03,OMDB,WMKK
2024-01-02 04:22:24,RKSI,EKCH
2024-01-01 13:28:09,VIDP,WIII
2024-01-03 16:06:49,LBSF,SCEL
2024-01-03 21:51:21,SLLP,RPLL
2024-01-01 16:46:39,SBBR,EHAM
2024-01-01 23:58:28,LATI,SABE
2024-01-02 16:54:31,SPIM,VIDP
2024-01-02 03:59:13,SVMI,WMKK
2024-01-03 11:57:33,SVMI,SPIM
2024-01-01 23:25:13,OMDB,SPIM
2024-01-01 08:44:51,EBCI,SEQM
2024-01-03 05:43:37,SLLP,SEQM
2024-01-02 12:15:52,SEQM,SBBR
2024-01-03 11:46:36,SLLP,LDZA
2024-01-01 22:12:35,SUAA,EBCI
2024-01-02 05:54:15,RJTT,EBCI
2024-01-02 11:54:42,LKPR,RPLL
2024-01-01 11:12:33,EHAM,LBSF
2024-01-01 00:45:47,SLLP,WMKK
2024-01-02 12:36:40,OMDB,EKCH
2024-01-03 07:42:50,EBCI,UMMS
2024-01-03 18:08:58,EDDI,SKBO
2024-01-01 01:39:17,EKCH,ZBAA
2024-01-02 02:27:59,SPIM,WIII
2024-01-01 08:40:26,ZBAA,VIDP
2024-01-03 03:26:40,SPIM,LDZA
2024-01-01 00:50:16,SEQM,SABE
2024-01-02 03:20:56,EKCH,RPLL
2024-01-01 00:42:30,UMMS,EDDI
2024-01-03 20:58:26,VTBS,EKCH
2024-01-02 18:42:30,LKPR,EDDI
2024-01-01 04:30:43,UMMS,VIDP
2024-01-02 17:44:59,SBBR,SPIM
2024-01-02 06:47:33,SCEL,VIDP
2024-01-02 14:44:58,LDZA,WMKK
2024-01-01 22:10:25,VTBS,SLLP
2024-01-02 14:03:59,SCEL,SKBO
2024-01-02 12:40:30,EDDI,VIDP
2024-01-02 00:44:26,LDZA,SABE
2024-01-02 11:07:02,SEQM,LATI
2024-01-02 22:11:13,RJTT,EBCI
2024-01-01 08:19:59,SPIM,LBSF
2024-01-02 11:50:09,SUAA,SBBR
2024-01-03 23:30:31,SGAS,SLLP
2024-01-03 18:08:10,VTBS,WSSS
2024-01-02 04:44:05,SGAS,SVMI
2024-01-03 13:59:17,SCEL,SKBO
2024-01-01 22:26:37,ZBAA,WSSS
2024-01-01 04:24:38,EKCH,SBBR
2024-01-02 02:45:53,EHAM,RJTT
2024-01-02 05:28:00,WMKK,WSSS
2024-01-03 03:22:47,LATI,SPIM
2024-01-03 07:52:05,SBBR,RKSI
2024-01-02 22:37:38,SABE,RKSI
2024-01-03 10:16:49,LKPR,RPLL
2024-01-01 19:01:46,LATI,SABE
2024-01-02 16:37:02,LKPR,RKSI
2024-01-01 03:06:15,LKPR,SGAS
2024-01-01 08:56:57,SABE,EDDI
2024-01-02 01:40:05,SKBO,SPIM
2024-01-02 05:25:41,SUAA,UMMS
2024-01-02 10:34:11,EHAM,OMDB
2024-01-03 16:15:54,WMKK,SUAA
2024-01-03 04:06:19,SABE,LDZA
2024-01-01 00:43:43,WIII,SCEL
2024-01-02 04:38:04,UMMS,RKSI
2024-01-01 20:49:37,SGAS,RKSI
2024-01-03 11:57:14,SPIM,LOWW
2024-01-02 03:10:47,SEQM,SCEL
2024-01-01 03:25:51,WIII,UMMS
2024-01-02 06:18:29,SKBO,SCEL
2024-01-03 03:09:40,EDDI,RJTT
2024-01-01 09:05:18,SKBO,SGAS
2024-01-01 02:39:25,SGAS,SVMI
2024-01-03 06:44:05,EHAM,WIII
2024-01-02 17:53:37,SPIM,LBSF
2024-01-01 23:58:12,EHAM,SVMI
