2024-01-01 12:10:07,SUAA,WSSS
2024-01-02 09:58:37,EBCI,EDDI
2024-01-02 12:28:50,WIII,RJTT
2024-01-01 00:48:03,OMDB,WMKK
2024-01-03 23:19:01,EHAM,LDZA
2024-01-01 16:14:07,EBCI,LDZA
2024-01-02 13:02:26,SUAA,SEQM
2024-01-02 03:21:07,SKBO,EDDI
2024-01-01 02:20:37,LOWW,SABE
2024-01-03 11:01:48,VIDP,SEQM
2024-01-03 15:06:26,LOWW,LDZA
2024-01-03 05:09:04,WIII,SGAS
2024-01-01 14:25:33,EHAM,OMDB
2024-01-01 10:53:20,WMKK,EBCI
2024-01-01 03:15:10,SVMI,SABE
2024-01-01 13:44:40,SPIM,RKSI
2024-01-02 04:19:18,RPLL,RJTT
2024-01-02 18:15:54,SLLP,SCEL
2024-01-02 01:38:02,EBCI,SPIM
2024-01-03 22:26:36,SPIM,WIII
2024-01-03 08:33:22,SPIM,VIDP
2024-01-01 01:13:12,LKPR,OMDB
2024-01-01 12:13:27,VIDP,UMMS
2024-01-02 14:53:57,VTBS,SBBR
2024-01-03 12:12:21,VTBS,ZBAA
2024-01-01 21:10:53,EHAM,WIII
2024-01-03 15:06:06,LKPR,SBBR
2024-01-01 17:36:32,SKBO,EBCI
2024-01-01 20:55:30,SABE,SEQM
2024-01-02 02:02:42,EHAM,WIII
2024-01-03 23:22:16,RJTT,WMKK
2024-01-02 08:12:44,VTBS,SVMI
2024-01-02 06:16:35,VIDP,SPIM
2024-01-01 06:05:05,EHAM,VIDP
2024-01-01 19:30:55,SEQM,VTBS
2024-01-02 07:13:57,VTBS,VIDP
2024-01-01 03:05:13,WIII,WSSS
2024-01-03 13:49:10,LDZA,LBSF
2024-01-03 01:11:22,LATI,SABE
2024-01-01 23:01:20,EDDI,EHAM
2024-01-03 09:20:28,VTBS,SPIM
2024-01-01 12:27:53,SGAS,SPIM
2024-01-02 12:00:44,SGAS,ZBAA
2024-01-03 01:48:40,SABE,ZBAA
2024-01-03 20:35:18,EKCH,EHAM
2024-01-03 04:29:32,VTBS,EHAM
2024-01-02 10:04:09,EKCH,LATI
2024-01-01 21:30:20,LBSF,LKPR
2024-01-02 02:52:20,SBBR,SUAA
2024-01-02 08:17:12,VTBS,OMDB
2024-01-01 23:12:01,VTBS,RJTT
2024-01-02 13:02:18,VIDP,WIII
2024-01-03 17:13:16,EKCH,RKSI
2024-01-02 18:37:36,RPLL,OMDB
2024-01-01 23:26:17,EKCH,VTBS
2024-01-02 19:24:29,EBCI,OMDB
2024-01-03 19:36:32,LATI,SKBO
2024-01-01 01:53:37,OMDB,EBCI
2024-01-03 09:01:11,RJTT,LOWW
2024-01-02 00:38:24,EKCH,EBCI
2024-01-01 18:18:34,WIII,VIDP
2024-01-03 18:29:25,EHAM,SABE
2024-01-02 09:30:25,EDDI,LOWW
2024-01-02 19:57:44,SLLP,SBBR
2024-01-02 17:29:29,SGAS,SPIM
2024-01-02 21:43:23,EKCH,RKSI
2024-01-01 13:12:25,LDZA,SCEL
2024-01-02 06:51:01,WIII,SUAA
2024-01-02 10:58:17,WMKK,EHAM
2024-01-02 03:39:12,WIII,EKCH
2024-01-01 17:15:28,EKCH,WSSS
2024-01-01 22:38:38,VTBS,SEQM
2024-01-03 12:27:15,LKPR,SCEL
2024-01-02 05:27:43,OMDB,EKCH
2024-01-01 12:19:08,ZBAA,SVMI
2024-01-02 01:48:06,WSSS,SLLP
2024-01-02 16:10:22,LOWW,SCEL
2024-01-01 12:02:43,SGAS,LBSF
2024-01-01 21:54:22,SBBR,LOWW
2024-01-03 09:59:34,EBCI,SEQM
2024-01-02 09:03:31,EKCH,SEQM
2024-01-03 08:25:52,SCEL,LKPR
2024-01-03 03:29:15,SABE,OMDB
2024-01-01 02:29:01,RPLL,SEQM
2024-01-03 11:12:12,SLLP,SUAA
2024-01-01 02:57:50,SBBR,LBSF
2024-01-01 13:21:02,SEQM,RJTT
2024-01-01 02:37:14,SPIM,SGAS
2024-01-03 10:19:01,VIDP,SLLP
2024-01-03 11:43:37,SBBR,OMDB
2024-01-03 04:55:38,LDZA,WMKK
2024-01-01 03:33:58,SBBR,SEQM
2024-01-02 04:53:02,WIII,RPLL
2024-01-03 22:12:43,SPIM,SBBR
2024-01-02 19:30:28,SPIM,VTBS
2024-01-03 07:04:49,SGAS,VTBS
2024-01-02 21:11:10,UMMS,SLLP
2024-01-01 04:22:34,WSSS,OMDB
2024-01-02 02:12:30,OMDB,SEQM
2024-01-01 21:40:22,EHAM,SCEL
2024-01-01 16:04:58,WSSS,LKPR
2024-01-02 23:08:01,EBCI,VTBS
2024-01-02 11:04:41,EBCI,SPIM
2024-01-01 03:57:59,RKSI,LDZA
2024-01-01 21:46:12,RKSI,EDDI
2024-01-01 21:53:26,SLLP,EHAM
2024-01-02 17:59:58,LBSF,VIDP
2024-01-03 00:32:27,RKSI,RPLL
2024-01-03 17:42:44,WSSS,SCEL
2024-01-03 19:29:57,SKBO,SLLP
2024-01-01 14:23:53,SGAS,WIII
2024-01-01 23:23:07,EDDI,EKCH
2024-01-03 20:02:42,SGAS,LATI
2024-01-03 01:06:52,SVMI,LDZA
2024-01-01 01:42:28,SCEL,SABE
2024-01-01 01:13:18,SKBO,EDDI
2024-01-03 15:19:34,SCEL,EBCI
2024-01-03 23:47:41,EDDI,UMMS
2024-01-01 23:00:55,UMMS,SLLP
2024-01-02 01:54:37,UMMS,VIDP
2024-01-01 08:55:10,UMMS,SUAA
2024-01-01 05:32:46,SEQM,SLLP
2024-01-02 11:14:36,SABE,SEQM
2024-01-02 17:13:10,RKSI,VIDP
2024-01-01 03:01:28,EDDI,LKPR
2024-01-02 10:42:39,LATI,LBSF
2024-01-01 04:56:30,SVMI,ZBAA
2024-01-01 06:18:20,VIDP,SABE
2024-01-01 05:20:14,RPLL,SPIM
2024-01-02 01:04:01,LOWW,SKBO
2024-01-02 11:33:19,LATI,OMDB
2024-01-03 08:42:05,SVMI,SLLP
2024-01-02 08:37:32,SCEL,EDDI
2024-01-01 18:41:41,LOWW,WIII
2024-01-02 22:27:47,SBBR,SLLP
2024-01-02 19:19:39,SUAA,LATI
2024-01-01 03:35:04,RJTT,SCEL
2024-01-01 05:01:38,VIDP,RKSI
2024-01-03 08:22:15,WIII,RPLL
2024-01-02 04:14:33,RKSI,LATI
2024-01-03 06:53:55,WMKK,RJTT
2024-01-03 18:13:11,LDZA,LKPR
2024-01-01 14:10:02,WSSS,ZBAA
2024-01-02 10:31:52,EBCI,SVMI
2024-01-01 21:03:42,SLLP,EKCH
2024-01-03 10:53:54,SABE,WMKK
2024-01-02 09:43:15,VTBS,RKSI
2024-01-03 04:19:26,LOWW,RKSI
2024-01-03 08:39:06,SKBO,SLLP
2024-01-02 18:36:20,VIDP,LOWW
2024-01-01 08:00:54,LBSF,ZBAA
2024-01-01 11:04:45,SVMI,WIII
2024-01-01 17:14:51,OMDB,WSSS
2024-01-02 15:59:41,SKBO,SPIM
2024-01-02 02:32:05,SEQM,LDZA
2024-01-02 23:43:28,SGAS,WSSS
2024-01-01 18:40:35,ZBAA,LBSF
2024-01-01 15:00:58,WSSS,LATI
2024-01-02 22:14:07,WMKK,SVMI
2024-01-03 07:58:26,SUAA,SCEL
2024-01-02 11:38:19,LOWW,LDZA
2024-01-02 20:51:49,ZBAA,EDDI
2024-01-02 14:37:26,UMMS,SVMI
2024-01-02 17:25:34,SLLP,SABE
2024-01-03 22:39:34,LOWW,RKSI
2024-01-01 05:12:12,RPLL,ZBAA
2024-01-03 18:13:08,LKPR,WIII
2024-01-01 12:37:09,SABE,LDZA
2024-01-01 00:37:09,SPIM,OMDB
2024-01-01 10:57:45,LKPR,WMKK
2024-01-02 16:41:20,SCEL,SUAA
2024-01-02 20:10:53,LDZA,WIII
2024-01-01 07:58:47,LBSF,SUAA
