2024-01-03 18:23:10,SEQM,LBSF
2024-01-03 15:02:06,LBSF,SABE
2024-01-02 02:16:02,SEQM,VIDP
2024-01-03 23:05:09,LDZA,VTBS
2024-01-02 17:10:58,WMKK,SVMI
2024-01-01 22:35:33,WMKK,SBBR
2024-01-03 05:21:04,WIII,ZBAA
2024-01-03 20:49:36,SGAS,VTBS
2024-01-03 19:42:44,RKSI,SEQM
2024-01-03 01:29:50,EKCH,SVMI
2024-01-02 18:11:14,SKBO,SPIM
2024-01-01 05:19:26,SPIM,SKBO
2024-01-03 19:13:07,RPLL,RKSI
2024-01-03 07:05:09,ZBAA,SKBO
2024-01-02 10:40:25,SVMI,LDZA
2024-01-03 03:00:52,LBSF,SUAA
2024-01-02 17:25:21,SEQM,UMMS
2024-01-01 12:27:37,EBCI,RJTT
2024-01-02 00:31:13,LKPR,RJTT
2024-01-02 18:49:14,SUAA,LDZA
2024-01-03 15:32:53,LOWW,RPLL
2024-01-02 22:36:26,SBBR,LKPR
2024-01-03 19:20:10,LOWW,ZBAA
2024-01-01 06:20:10,UMMS,WIII
2024-01-03 02:14:10,SEQM,WSSS
2024-01-03 21:24:35,RJTT,LOWW
2024-01-01 21:56:54,SUAA,WIII
2024-01-03 15:23:13,SPIM,LOWW
2024-01-02 10:25:19,LATI,SABE
2024-01-01 02:40:09,LDZA,VTBS
2024-01-03 16:55:25,OMDB,SBBR
2024-01-01 17:51:18,EKCH,SVMI
2024-01-03 12:07:36,LKPR,SKBO
2024-01-02 06:08:58,SPIM,SBBR
2024-01-01 14:12:05,VTBS,SGAS
2024-01-01 03:04:51,EBCI,SKBO
2024-01-03 00:24:56,EHAM,SKBO
2024-01-03 06:46:16,EBCI,OMDB
2024-01-03 13:21:23,VTBS,SABE
2024-01-01 16:01:10,WMKK,WIII
2024-01-02 02:17:00,SPIM,ZBAA
2024-01-02 18:44:34,SPIM,LOWW
2024-01-02 00:44:34,LOWW,WSSS
2024-01-02 18:11:40,SGAS,SUAA
2024-01-02 03:45:20,RKSI,SPIM
2024-01-01 17:18:58,SBBR,LKPR
2024-01-02 04:05:45,VIDP,LBSF
2024-01-02 19:48:41,LKPR,EDDI
2024-01-02 11:40:21,SEQM,OMDB
2024-01-01 18:30:32,WMKK,LOWW
2024-01-03 07:22:05,LDZA,EHAM
2024-01-02 21:08:42,SLLP,SGAS
2024-01-03 11:42:09,RPLL,SKBO
2024-01-02 05:43:50,EHAM,WMKK
2024-01-03 04:34:25,EKCH,SVMI
2024-01-01 06:54:59,EKCH,WIII
2024-01-01 18:44:42,RJTT,RKSI
2024-01-03 20:19:47,LOWW,OMDB
2024-01-01 19:34:53,SLLP,OMDB
2024-01-03 02:28:29,SBBR,LBSF
2024-01-02 12:06:30,RKSI,UMMS
2024-01-02 05:50:59,SKBO,SCEL
2024-01-03 07:16:00,EBCI,SEQM
2024-01-01 06:08:21,SUAA,UMMS
2024-01-02 04:42:29,SGAS,SCEL
2024-01-01 17:43:25,UMMS,EKCH
2024-01-02 04:12:24,SPIM,VIDP
2024-01-02 16:32:30,SKBO,EBCI
2024-01-03 20:32:32,EBCI,EDDI
2024-01-02 06:10:42,SPIM,SUAA
2024-01-03 07:37:57,SKBO,SPIM
2024-01-01 07:04:12,UMMS,VTBS
2024-01-02 23:24:47,WSSS,EKCH
2024-01-01 06:28:26,SKBO,OMDB
2024-01-03 05:42:12,SEQM,SPIM
2024-01-03 08:42:25,SKBO,EHAM
2024-01-02 06:15:21,WSSS,SEQM
2024-01-02 07:23:00,RKSI,SBBR
2024-01-03 21:28:21,RPLL,SABE
2024-01-02 23:53:09,RJTT,EDDI
2024-01-02 03:00:58,VTBS,RKSI
2024-01-01 06:39:55,WIII,VTBS
2024-01-02 07:58:19,SGAS,SABE
2024-01-03 01:56:33,EDDI,LKPR
2024-01-02 00:39:41,SCEL,SPIM
2024-01-01 13:06:50,WIII,WSSS
2024-01-02 18:40:13,ZBAA,WMKK
2024-01-02 05:31:17,SVMI,OMDB
2024-01-03 17:45:55,SPIM,EDDI
2024-01-02 20:45:38,EDDI,SABE
2024-01-01 12:56:50,SABE,WMKK
2024-01-03 05:23:15,SPIM,WIII
2024-01-03 21:07:06,WIII,ZBAA
2024-01-01 17:08:51,RKSI,SPIM
2024-01-02 22:06:44,SPIM,VTBS
2024-01-01 08:10:09,UMMS,LKPR
2024-01-03 07:17:11,SUAA,RPLL
2024-01-02 05:12:48,LOWW,SUAA
2024-01-03 03:10:47,WSSS,EHAM
2024-01-01 18:00:47,EBCI,EHAM
2024-01-02 20:10:32,SUAA,LKPR
2024-01-01 02:55:19,SBBR,RPLL
2024-01-01 13:35:41,RPLL,SUAA
2024-01-01 05:47:16,SVMI,SPIM
2024-01-01 07:16:09,SEQM,WMKK
2024-01-02 05:57:34,RKSI,SUAA
2024-01-02 13:58:36,SPIM,OMDB
2024-01-03 14:52:08,SBBR,SGAS
2024-01-03 15:40:34,SABE,ZBAA
2024-01-02 02:40:41,WSSS,LOWW
2024-01-01 04:31:44,EBCI,WIII
2024-01-03 13:25:12,SCEL,SGAS
2024-01-01 03:14:58,EKCH,WSSS
2024-01-01 21:34:59,SVMI,SKBO
2024-01-03 00:49:48,VIDP,LBSF
2024-01-01 18:29:43,UMMS,SPIM
2024-01-03 00:06:35,RJTT,SGAS
2024-01-02 07:45:05,LATI,ZBAA
2024-01-03 02:28:09,LBSF,LATI
