2024-01-01 02:25:19,SEQM,SGAS
2024-01-01 10:43:49,WIII,LBSF
2024-01-01 00:14:16,SKBO,WMKK
2024-01-01 16:58:51,RKSI,LDZA
2024-01-01 00:51:44,LDZA,SABE
2024-01-01 23:08:46,VTBS,WIII
2024-01-01 11:09:38,WMKK,LATI
2024-01-01 14:29:56,LDZA,LOWW
2024-01-01 08:14:36,EBCI,LKPR
2024-01-01 08:19:17,LBSF,LDZA
2024-01-01 06:42:55,VIDP,SBBR
2024-01-01 06:47:56,SUAA,SKBO
2024-01-01 10:04:50,OMDB,SABE
2024-01-01 03:47:41,SBBR,RPLL
2024-01-01 15:55:07,UMMS,ZBAA
2024-01-01 17:00:24,ZBAA,RPLL
2024-01-01 08:26:50,OMDB,SUAA
2024-01-01 04:46:18,WIII,LATI
2024-01-01 12:39:02,LKPR,VIDP
2024-01-01 22:38:27,SEQM,SKBO
2024-01-01 06:14:15,RJTT,WSSS
2024-01-01 12:51:24,EKCH,RKSI
2024-01-01 18:55:40,WIII,EBCI
2024-01-01 09:30:00,WIII,SCEL
2024-01-01 14:11:30,VIDP,OMDB
2024-01-01 13:43:53,OMDB,SABE
2024-01-01 21:03:07,RPLL,SUAA
2024-01-01 09:17:32,OMDB,RKSI
2024-01-01 04:16:30,LKPR,LATI
2024-01-01 14:30:43,OMDB,WIII
2024-01-01 09:01:12,OMDB,EBCI
2024-01-01 02:31:11,VTBS,RPLL
2024-01-01 06:46:13,SCEL,LDZA
2024-01-01 11:51:47,LDZA,SPIM
2024-01-01 01:01:39,ZBAA,UMMS
2024-01-01 04:42:17,EDDI,SVMI
2024-01-01 07:44:01,ZBAA,EBCI
2024-01-01 01:21:02,LOWW,SKBO
2024-01-01 21:02:06,VTBS,EDDI
2024-01-01 10:23:02,SUAA,SGAS
2024-01-01 21:32:28,VIDP,SUAA
2024-01-01 03:42:26,RPLL,SABE
2024-01-01 00:17:46,SLLP,SGAS
2024-01-01 05:30:16,VTBS,EDDI
2024-01-01 06:06:04,ZBAA,EHAM
2024-01-01 03:02:56,SGAS,SEQM
2024-01-01 07:57:57,WMKK,SGAS
2024-01-01 02:57:09,SLLP,OMDB
2024-01-01 01:58:04,SUAA,EHAM
2024-01-01 22:25:09,SUAA,EBCI
2024-01-01 20:41:37,LDZA,LBSF
2024-01-01 10:36:38,LATI,EDDI
2024-01-01 20:36:14,SCEL,SLLP
2024-01-01 20:54:26,SPIM,VTBS
2024-01-01 20:24:05,LBSF,EBCI
2024-01-01 01:22:38,EDDI,UMMS
2024-01-01 02:50:34,LKPR,SVMI
2024-01-01 02:05:24,EKCH,LDZA
2024-01-01 21:54:38,LBSF,EDDI
2024-01-01 19:57:22,VIDP,LATI
2024-01-01 20:41:36,SLLP,LATI
2024-01-01 20:22:30,WMKK,VTBS
2024-01-01 06:32:23,EKCH,SKBO
2024-01-01 00:02:32,VTBS,EBCI
2024-01-01 22:58:55,SUAA,LATI
2024-01-01 03:36:47,LATI,SBBR
2024-01-01 07:40:18,RKSI,RPLL
2024-01-01 01:42:02,UMMS,LOWW
2024-01-01 16:42:54,LDZA,SCEL
2024-01-01 11:52:01,LATI,SBBR
2024-01-01 13:13:02,RJTT,LKPR
2024-01-01 17:59:15,VIDP,LDZA
2024-01-01 06:22:43,SUAA,EDDI
2024-01-01 17:50:33,EHAM,SGAS
